Entity,Code,Year,"Share (top 10%, before tax)"
British Virgin Islands,VGB,1989,55.92
British Virgin Islands,VGB,1990,55.92
British Virgin Islands,VGB,1991,55.8
British Virgin Islands,VGB,1992,55.7
British Virgin Islands,VGB,1993,55.6
British Virgin Islands,VGB,1994,55.5
British Virgin Islands,VGB,1995,55.4
British Virgin Islands,VGB,1996,55.31
British Virgin Islands,VGB,1997,55.21
British Virgin Islands,VGB,1998,55.12
British Virgin Islands,VGB,1999,55.03
British Virgin Islands,VGB,2000,54.94
British Virgin Islands,VGB,2001,54.77
British Virgin Islands,VGB,2002,54.6
British Virgin Islands,VGB,2003,54.45
British Virgin Islands,VGB,2004,54.3
British Virgin Islands,VGB,2005,54.16
British Virgin Islands,VGB,2006,54.03
British Virgin Islands,VGB,2007,53.9
British Virgin Islands,VGB,2008,53.78
British Virgin Islands,VGB,2009,53.66
British Virgin Islands,VGB,2010,53.55
British Virgin Islands,VGB,2011,53.03
British Virgin Islands,VGB,2012,52.52
British Virgin Islands,VGB,2013,52
British Virgin Islands,VGB,2014,51.5
British Virgin Islands,VGB,2015,50.99
British Virgin Islands,VGB,2016,50.49
British Virgin Islands,VGB,2017,49.99
British Virgin Islands,VGB,2018,49.5
British Virgin Islands,VGB,2019,49.01
British Virgin Islands,VGB,2020,48.57
British Virgin Islands,VGB,2021,48.57
British Virgin Islands,VGB,2022,48.57
British Virgin Islands,VGB,2023,48.57
Brunei,BRN,2005,35.99
Brunei,BRN,2011,34.99
Brunei,BRN,2016,36.38
Brunei,BRN,2022,35.61
Brunei,BRN,2023,35.73
Bulgaria,BGR,1980,32.21
Bulgaria,BGR,1981,32.2
Bulgaria,BGR,1982,32.21
Bulgaria,BGR,1983,32.21
Bulgaria,BGR,1984,32.23
Bulgaria,BGR,1985,32.2
Bulgaria,BGR,1986,32.2
Bulgaria,BGR,1987,32.21
Bulgaria,BGR,1988,32.21
Bulgaria,BGR,1989,32.21
Bulgaria,BGR,1990,32.21
Bulgaria,BGR,1991,32.21
Bulgaria,BGR,1992,32.24
Bulgaria,BGR,1993,32.21
Bulgaria,BGR,1994,32.23
Bulgaria,BGR,1995,32.23
Bulgaria,BGR,1996,32.51
Bulgaria,BGR,1997,33.02
Bulgaria,BGR,1998,33.43
Bulgaria,BGR,1999,33.78
Bulgaria,BGR,2000,33.99
Bulgaria,BGR,2001,34.29
Bulgaria,BGR,2006,34.66
Bulgaria,BGR,2009,36.24
Bulgaria,BGR,2010,36.53
Bulgaria,BGR,2011,36.65
Bulgaria,BGR,2012,38.73
Bulgaria,BGR,2013,36.88
Bulgaria,BGR,2014,38.78
Bulgaria,BGR,2015,39.61
Bulgaria,BGR,2016,42.2
Bulgaria,BGR,2017,44.94
Bulgaria,BGR,2018,44.76
Bulgaria,BGR,2022,41.33
Bulgaria,BGR,2023,41.56
Burkina Faso,BFA,1994,57.37
Burkina Faso,BFA,1998,61.38
Burkina Faso,BFA,2003,55.92
Burkina Faso,BFA,2009,49.37
Burkina Faso,BFA,2014,46.41
Burkina Faso,BFA,2022,46.86
Burkina Faso,BFA,2023,46.86
Burundi,BDI,1992,50.1
Burundi,BDI,1998,50.05
Burundi,BDI,2006,44.25
Burundi,BDI,2013,47.75
Burundi,BDI,2022,46.44
Burundi,BDI,2023,46.44
Cambodia,KHM,2010,56.77
Cambodia,KHM,2011,47.02
Cambodia,KHM,2012,46
Cambodia,KHM,2013,47.59
Cambodia,KHM,2022,45.94
Cambodia,KHM,2023,46.01
Cameroon,CMR,1996,53.66
Cameroon,CMR,2001,51.19
Cameroon,CMR,2007,49.79
Cameroon,CMR,2014,51.66
Cameroon,CMR,2022,47.13
Cameroon,CMR,2023,47.13
Canada,CAN,1921,49.46
Canada,CAN,1922,40.04
Canada,CAN,1923,34.1
Canada,CAN,1924,34.76
Canada,CAN,1925,33.64
Canada,CAN,1926,34.07
Canada,CAN,1927,34.79
Canada,CAN,1928,35.63
Canada,CAN,1929,36.19
Canada,CAN,1930,37.6
Canada,CAN,1931,42.48
Canada,CAN,1932,47.62
Canada,CAN,1933,49.92
Canada,CAN,1934,49.92
Canada,CAN,1935,45.57
Canada,CAN,1936,45.57
Canada,CAN,1937,42.15
Canada,CAN,1938,47.82
Canada,CAN,1939,44.26
Canada,CAN,1940,39.17
Canada,CAN,1941,35.03
Canada,CAN,1942,29.86
Canada,CAN,1943,29.62
Canada,CAN,1944,28.01
Canada,CAN,1945,27.94
Canada,CAN,1946,28.32
Canada,CAN,1947,28.67
Canada,CAN,1948,27.41
Canada,CAN,1949,28.76
Canada,CAN,1950,28.77
Canada,CAN,1951,26.99
Canada,CAN,1952,27.22
Canada,CAN,1953,27.94
Canada,CAN,1954,29.18
Canada,CAN,1955,28.66
Canada,CAN,1956,27.91
Canada,CAN,1957,28.44
Canada,CAN,1958,28.94
Canada,CAN,1959,29
Canada,CAN,1960,29.35
Canada,CAN,1961,29.75
Canada,CAN,1962,28.51
Canada,CAN,1963,28.16
Canada,CAN,1964,28.51
Canada,CAN,1965,28
Canada,CAN,1966,27.59
Canada,CAN,1967,27.89
Canada,CAN,1968,28.08
Canada,CAN,1969,28.15
Canada,CAN,1970,28.67
Canada,CAN,1971,28.42
Canada,CAN,1972,28.42
Canada,CAN,1973,28.25
Canada,CAN,1974,28.56
Canada,CAN,1975,29.84
Canada,CAN,1976,29.16
Canada,CAN,1977,28.56
Canada,CAN,1978,28.85
Canada,CAN,1979,29.13
Canada,CAN,1980,30.05
Canada,CAN,1981,28.91
Canada,CAN,1982,28.49
Canada,CAN,1983,28.86
Canada,CAN,1984,29.09
Canada,CAN,1985,29.19
Canada,CAN,1986,29.65
Canada,CAN,1987,29.9
Canada,CAN,1988,30.74
Canada,CAN,1989,31.47
Canada,CAN,1990,31.65
Canada,CAN,1991,31.8
Canada,CAN,1992,31.87
Canada,CAN,1993,32.52
Canada,CAN,1994,32.7
Canada,CAN,1995,33.19
Canada,CAN,1996,33.87
Canada,CAN,1997,34.73
Canada,CAN,1998,34.99
Canada,CAN,1999,35.43
Canada,CAN,2000,36.56
Canada,CAN,2001,36.54
Canada,CAN,2002,36.84
Canada,CAN,2003,37.1
Canada,CAN,2004,37.59
Canada,CAN,2005,38.21
Canada,CAN,2006,38.5
Canada,CAN,2007,38.56
Canada,CAN,2008,37.73
Canada,CAN,2009,35.92
Canada,CAN,2010,36.69
Canada,CAN,2011,36.56
Canada,CAN,2012,35.95
Canada,CAN,2013,35.98
Canada,CAN,2014,35.81
Canada,CAN,2015,35.57
Canada,CAN,2016,34.52
Canada,CAN,2017,34.99
Canada,CAN,2018,34.7
Canada,CAN,2022,36.48
Canada,CAN,2023,36.47
Cape Verde,CPV,2001,60.5
Cape Verde,CPV,2007,54.48
Cape Verde,CPV,2015,48.58
Cape Verde,CPV,2022,48.58
Cape Verde,CPV,2023,48.58
Cayman Islands,CYM,1980,55.94
Cayman Islands,CYM,1981,55.93
Cayman Islands,CYM,1982,55.93
Cayman Islands,CYM,1983,55.93
Cayman Islands,CYM,1984,55.92
Cayman Islands,CYM,1985,55.92
Cayman Islands,CYM,1986,55.92
Cayman Islands,CYM,1987,55.91
Cayman Islands,CYM,1988,55.91
Cayman Islands,CYM,1989,55.92
Cayman Islands,CYM,1990,55.92
Cayman Islands,CYM,1991,55.8
Cayman Islands,CYM,1992,55.7
Cayman Islands,CYM,1993,55.6
Cayman Islands,CYM,1994,55.5
Cayman Islands,CYM,1995,55.4
Cayman Islands,CYM,1996,55.31
Cayman Islands,CYM,1997,55.21
Cayman Islands,CYM,1998,55.12
Cayman Islands,CYM,1999,55.03
Cayman Islands,CYM,2000,54.94
Cayman Islands,CYM,2001,54.77
Cayman Islands,CYM,2002,54.6
Cayman Islands,CYM,2003,54.45
Cayman Islands,CYM,2004,54.3
Cayman Islands,CYM,2005,54.16
Cayman Islands,CYM,2006,54.03
Cayman Islands,CYM,2007,53.9
Cayman Islands,CYM,2008,53.78
Cayman Islands,CYM,2009,53.66
Cayman Islands,CYM,2010,53.55
Cayman Islands,CYM,2011,53.03
Cayman Islands,CYM,2012,52.52
Cayman Islands,CYM,2013,52
Cayman Islands,CYM,2014,51.5
Cayman Islands,CYM,2015,50.99
Cayman Islands,CYM,2016,50.49
Cayman Islands,CYM,2017,49.99
Cayman Islands,CYM,2018,49.5
Cayman Islands,CYM,2019,49.01
Cayman Islands,CYM,2020,48.57
Cayman Islands,CYM,2021,48.57
Cayman Islands,CYM,2022,48.57
Cayman Islands,CYM,2023,48.57
Central African Republic,CAF,1992,64.14
Central African Republic,CAF,2003,64.47
Central African Republic,CAF,2008,64.6
Central African Republic,CAF,2022,49.9
Central African Republic,CAF,2023,49.9
Central Asia (WID),,1980,43.75
Central Asia (WID),,1981,44.13
Central Asia (WID),,1982,44.45
Central Asia (WID),,1983,44.59
Central Asia (WID),,1984,44.63
Central Asia (WID),,1985,45.01
Central Asia (WID),,1986,44.98
Central Asia (WID),,1987,45.11
Central Asia (WID),,1988,44.59
Central Asia (WID),,1989,44.78
Central Asia (WID),,1990,44.99
Central Asia (WID),,1991,44.87
Central Asia (WID),,1992,45.47
Central Asia (WID),,1993,45.79
Central Asia (WID),,1994,46.89
Central Asia (WID),,1995,48.3
Central Asia (WID),,1996,50.66
Central Asia (WID),,1997,50.46
Central Asia (WID),,1998,52.41
Central Asia (WID),,1999,50.72
Central Asia (WID),,2000,50.62
Central Asia (WID),,2001,51.65
Central Asia (WID),,2002,52.48
Central Asia (WID),,2003,52.04
Central Asia (WID),,2004,49.91
Central Asia (WID),,2005,52.24
Central Asia (WID),,2006,52.37
Central Asia (WID),,2007,50.79
Central Asia (WID),,2008,50.61
Central Asia (WID),,2009,51.29
Central Asia (WID),,2010,51.18
Central Asia (WID),,2011,50.11
Central Asia (WID),,2012,51.07
Central Asia (WID),,2013,50.74
Central Asia (WID),,2014,50.51
Central Asia (WID),,2015,48.74
Central Asia (WID),,2016,50.46
Central Asia (WID),,2017,50.86
Central Asia (WID),,2018,50.91
Central Asia (WID),,2019,51.4
Central Asia (WID),,2020,52.2
Central Asia (WID),,2021,50.94
Central Asia (WID),,2022,50.65
Central Asia (WID),,2023,50.59
Chad,TCD,2002,47.16
Chad,TCD,2003,47.16
Chad,TCD,2011,48.92
Chad,TCD,2022,45.72
Chad,TCD,2023,45.72
Chile,CHL,2001,61.94
Chile,CHL,2002,61.11
Chile,CHL,2003,60.29
Chile,CHL,2004,61.74
Chile,CHL,2005,63.19
Chile,CHL,2006,64.64
Chile,CHL,2007,64.55
Chile,CHL,2008,64.47
Chile,CHL,2009,64.4
Chile,CHL,2010,65.46
Chile,CHL,2011,66.53
Chile,CHL,2012,65.41
Chile,CHL,2013,64.29
Chile,CHL,2014,64.11
Chile,CHL,2015,63.93
Chile,CHL,2016,62.9
Chile,CHL,2017,61.86
Chile,CHL,2018,61.02
Chile,CHL,2019,60.18
Chile,CHL,2022,57.76
Chile,CHL,2023,57.76
China,CHN,1979,27.99
China,CHN,1980,28.06
China,CHN,1981,28.4
China,CHN,1982,28.84
China,CHN,1983,29
China,CHN,1984,29.38
China,CHN,1985,30.38
China,CHN,1986,30.95
China,CHN,1987,30.47
China,CHN,1988,30.65
China,CHN,1989,31.55
China,CHN,1990,31.26
China,CHN,1991,31.73
China,CHN,1992,33.19
China,CHN,1993,34.01
China,CHN,1994,34.61
China,CHN,1995,33.94
China,CHN,1996,33.94
China,CHN,1997,33.92
China,CHN,1998,34.37
China,CHN,1999,35.06
China,CHN,2000,36.15
China,CHN,2001,36.64
China,CHN,2002,39.96
China,CHN,2003,40.76
China,CHN,2004,41.61
China,CHN,2005,42.32
China,CHN,2006,42.45
China,CHN,2007,42.93
China,CHN,2008,42.76
China,CHN,2009,43.1
China,CHN,2010,42.99
China,CHN,2011,43.44
China,CHN,2012,42.66
China,CHN,2013,42.58
China,CHN,2014,42.09
China,CHN,2015,42.32
China,CHN,2016,42.63
China,CHN,2022,43.52
China,CHN,2023,43.37
Colombia,COL,2001,64.44
Colombia,COL,2002,64.44
Colombia,COL,2003,61.1
Colombia,COL,2004,63.21
Colombia,COL,2005,62.2
Colombia,COL,2006,62.33
Colombia,COL,2007,62.46
Colombia,COL,2008,62.59
Colombia,COL,2009,61.23
Colombia,COL,2010,60.84
Colombia,COL,2011,61.26
Colombia,COL,2012,58.98
Colombia,COL,2013,59.37
Colombia,COL,2014,56.5
Colombia,COL,2015,56.58
Colombia,COL,2016,56.94
Colombia,COL,2017,59.15
Colombia,COL,2018,59.63
Colombia,COL,2019,59.97
Colombia,COL,2022,60.93
Colombia,COL,2023,60.93
Comoros,COM,1995,66.49
Comoros,COM,2004,66.49
Comoros,COM,2014,49.89
Comoros,COM,2022,49.89
Comoros,COM,2023,49.89
Congo,COG,2005,54.06
Congo,COG,2011,55.57
Congo,COG,2022,55.57
Congo,COG,2023,55.57
Costa Rica,CRI,2011,53.59
Costa Rica,CRI,2012,53.87
Costa Rica,CRI,2013,54.29
Costa Rica,CRI,2014,53.77
Costa Rica,CRI,2015,54.46
Costa Rica,CRI,2016,55.07
Costa Rica,CRI,2017,54.06
Costa Rica,CRI,2018,55.32
Costa Rica,CRI,2019,56.61
Costa Rica,CRI,2022,50.91
Costa Rica,CRI,2023,50.91
Cote d'Ivoire,CIV,1985,54.03
Cote d'Ivoire,CIV,1986,54.03
Cote d'Ivoire,CIV,1987,54.03
Cote d'Ivoire,CIV,1988,54.03
Cote d'Ivoire,CIV,1992,47.31
Cote d'Ivoire,CIV,1993,46.02
Cote d'Ivoire,CIV,1995,46.67
Cote d'Ivoire,CIV,1998,49.15
Cote d'Ivoire,CIV,2002,54.36
Cote d'Ivoire,CIV,2008,51
Cote d'Ivoire,CIV,2015,49.77
Cote d'Ivoire,CIV,2022,54.03
Cote d'Ivoire,CIV,2023,54.03
Croatia,HRV,1984,27.19
Croatia,HRV,1985,27.33
Croatia,HRV,1986,27.46
Croatia,HRV,1987,25.98
Croatia,HRV,1988,25.96
Croatia,HRV,1989,29.57
Croatia,HRV,1998,32.98
Croatia,HRV,1999,33.58
Croatia,HRV,2000,32.59
Croatia,HRV,2001,32.38
Croatia,HRV,2002,31.4
Croatia,HRV,2003,30.95
Croatia,HRV,2004,31.69
Croatia,HRV,2005,32.55
Croatia,HRV,2006,32.65
Croatia,HRV,2007,33.51
Croatia,HRV,2008,33.13
Croatia,HRV,2009,32.51
Croatia,HRV,2010,32.28
Croatia,HRV,2011,32.99
Croatia,HRV,2012,32.88
Croatia,HRV,2013,32.92
Croatia,HRV,2014,33.4
Croatia,HRV,2015,33.25
Croatia,HRV,2016,32.35
Croatia,HRV,2017,32.19
Croatia,HRV,2018,33.56
Croatia,HRV,2022,33.51
Croatia,HRV,2023,33.5
Cuba,CUB,2022,44.85
Cuba,CUB,2023,44.85
Curacao,CUW,1980,55.94
Curacao,CUW,1981,55.93
Curacao,CUW,1982,55.93
Curacao,CUW,1983,55.93
Curacao,CUW,1984,55.92
Curacao,CUW,1985,55.92
Curacao,CUW,1986,55.92
Curacao,CUW,1987,55.91
Curacao,CUW,1988,55.91
Curacao,CUW,1989,55.92
Curacao,CUW,1990,55.92
Curacao,CUW,1991,55.8
Curacao,CUW,1992,55.7
Curacao,CUW,1993,55.6
Curacao,CUW,1994,55.5
Curacao,CUW,1995,55.4
Curacao,CUW,1996,55.31
Curacao,CUW,1997,55.21
Curacao,CUW,1998,55.12
Curacao,CUW,1999,55.03
Curacao,CUW,2000,54.94
Curacao,CUW,2001,54.77
Curacao,CUW,2002,54.6
Curacao,CUW,2003,54.45
Curacao,CUW,2004,54.3
Curacao,CUW,2005,54.16
Curacao,CUW,2006,54.03
Curacao,CUW,2007,53.9
Curacao,CUW,2008,53.78
Curacao,CUW,2009,53.66
Curacao,CUW,2010,53.55
Curacao,CUW,2011,53.03
Curacao,CUW,2012,52.52
Curacao,CUW,2013,52
Curacao,CUW,2014,51.5
Curacao,CUW,2015,50.99
Curacao,CUW,2016,50.49
Curacao,CUW,2017,49.99
Curacao,CUW,2018,49.5
Curacao,CUW,2019,49.01
Curacao,CUW,2020,48.57
Curacao,CUW,2021,48.57
Curacao,CUW,2022,48.57
Curacao,CUW,2023,48.57
Cyprus,CYP,1990,36.4
Cyprus,CYP,1996,35.51
Cyprus,CYP,2004,29.93
Cyprus,CYP,2005,30.1
Cyprus,CYP,2006,31.64
Cyprus,CYP,2007,30.23
Cyprus,CYP,2008,33.68
Cyprus,CYP,2009,34.13
Cyprus,CYP,2010,32.86
Cyprus,CYP,2011,36.68
Cyprus,CYP,2012,37.02
Cyprus,CYP,2013,41.02
Cyprus,CYP,2014,37.11
Cyprus,CYP,2015,37.02
Cyprus,CYP,2016,35.5
Cyprus,CYP,2017,34.76
Cyprus,CYP,2022,32.67
Cyprus,CYP,2023,32.72
Czechia,CZE,1980,17.21
Czechia,CZE,1985,16.93
Czechia,CZE,1988,17.41
Czechia,CZE,1992,25.13
Czechia,CZE,1996,29.09
Czechia,CZE,2003,29.49
Czechia,CZE,2004,29.62
Czechia,CZE,2005,29.91
Czechia,CZE,2006,30.26
Czechia,CZE,2007,29.22
Czechia,CZE,2008,31.64
Czechia,CZE,2009,29.15
Czechia,CZE,2010,29.53
Czechia,CZE,2011,28.38
Czechia,CZE,2012,29.74
Czechia,CZE,2013,29.5
Czechia,CZE,2014,29.41
Czechia,CZE,2015,29.99
Czechia,CZE,2016,28.85
Czechia,CZE,2017,28.4
Czechia,CZE,2018,28.04
Czechia,CZE,2022,27.42
Czechia,CZE,2023,27.61
Democratic Republic of Congo,COD,2004,48.85
Democratic Republic of Congo,COD,2005,48.79
Democratic Republic of Congo,COD,2008,48.6
Democratic Republic of Congo,COD,2012,48.37
Democratic Republic of Congo,COD,2022,53.44
Democratic Republic of Congo,COD,2023,53.44
Denmark,DNK,1980,26.25
Denmark,DNK,1981,26.07
Denmark,DNK,1982,25.97
Denmark,DNK,1983,27.49
Denmark,DNK,1984,28.5
Denmark,DNK,1985,28.56
Denmark,DNK,1986,27.85
Denmark,DNK,1987,28.65
Denmark,DNK,1988,27.49
Denmark,DNK,1989,27.54
Denmark,DNK,1990,26.84
Denmark,DNK,1991,26.88
Denmark,DNK,1992,26.77
Denmark,DNK,1993,27.75
Denmark,DNK,1994,28.98
Denmark,DNK,1995,28.79
Denmark,DNK,1996,29.2
Denmark,DNK,1997,30.62
Denmark,DNK,1998,28.98
Denmark,DNK,1999,30.84
Denmark,DNK,2000,30.68
Denmark,DNK,2001,29.18
Denmark,DNK,2002,29.05
Denmark,DNK,2003,28.55
Denmark,DNK,2004,29.54
Denmark,DNK,2005,30.28
Denmark,DNK,2006,30.2
Denmark,DNK,2007,29.8
Denmark,DNK,2008,29.69
Denmark,DNK,2009,28.8
Denmark,DNK,2010,31.49
Denmark,DNK,2011,32.14
Denmark,DNK,2012,32.99
Denmark,DNK,2013,34.64
Denmark,DNK,2014,33.82
Denmark,DNK,2015,34.41
Denmark,DNK,2016,35.61
Denmark,DNK,2017,34.06
Denmark,DNK,2022,33
Denmark,DNK,2023,33.1
Djibouti,DJI,2002,47.38
Djibouti,DJI,2012,51.4
Djibouti,DJI,2013,50.92
Djibouti,DJI,2017,49.14
Djibouti,DJI,2022,49.14
Djibouti,DJI,2023,49.14
Dominica,DMA,1980,55.94
Dominica,DMA,1981,55.93
Dominica,DMA,1982,55.93
Dominica,DMA,1983,55.93
Dominica,DMA,1984,55.92
Dominica,DMA,1985,55.92
Dominica,DMA,1986,55.92
Dominica,DMA,1987,55.91
Dominica,DMA,1988,55.91
Dominica,DMA,1989,55.92
Dominica,DMA,1990,55.92
Dominica,DMA,1991,55.8
Dominica,DMA,1992,55.7
Dominica,DMA,1993,55.6
Dominica,DMA,1994,55.5
Dominica,DMA,1995,55.4
Dominica,DMA,1996,55.31
Dominica,DMA,1997,55.21
Dominica,DMA,1998,55.12
Dominica,DMA,1999,55.03
Dominica,DMA,2000,54.94
Dominica,DMA,2001,54.77
Dominica,DMA,2002,54.6
Dominica,DMA,2003,54.45
Dominica,DMA,2004,54.3
Dominica,DMA,2005,54.16
Dominica,DMA,2006,54.03
Dominica,DMA,2007,53.9
Dominica,DMA,2008,53.78
Dominica,DMA,2009,53.66
Dominica,DMA,2010,53.55
Dominica,DMA,2011,53.03
Dominica,DMA,2012,52.52
Dominica,DMA,2013,52
Dominica,DMA,2014,51.5
Dominica,DMA,2015,50.99
Dominica,DMA,2016,50.49
Dominica,DMA,2017,49.99
Dominica,DMA,2018,49.5
Dominica,DMA,2019,49.01
Dominica,DMA,2020,48.57
Dominica,DMA,2021,48.57
Dominica,DMA,2022,48.57
Dominica,DMA,2023,48.57
Dominican Republic,DOM,2013,56.62
Dominican Republic,DOM,2014,53.87
Dominican Republic,DOM,2015,54.81
Dominican Republic,DOM,2016,55.77
Dominican Republic,DOM,2017,52.88
Dominican Republic,DOM,2018,55.18
Dominican Republic,DOM,2021,48.66
Dominican Republic,DOM,2022,45.71
Dominican Republic,DOM,2023,45.71
East Africa (WID),,1980,61.63
East Africa (WID),,1981,61.64
East Africa (WID),,1982,61.87
East Africa (WID),,1983,61.05
East Africa (WID),,1984,60.69
East Africa (WID),,1985,61.4
East Africa (WID),,1986,61.87
East Africa (WID),,1987,61.43
East Africa (WID),,1988,61.75
East Africa (WID),,1989,61.46
East Africa (WID),,1990,61.26
East Africa (WID),,1991,61.17
East Africa (WID),,1992,60.95
East Africa (WID),,1993,60.47
East Africa (WID),,1994,60.43
East Africa (WID),,1995,60.23
East Africa (WID),,1996,59.66
East Africa (WID),,1997,58.09
East Africa (WID),,1998,57.23
East Africa (WID),,1999,56.19
East Africa (WID),,2000,56.09
East Africa (WID),,2001,56.39
East Africa (WID),,2002,56.34
East Africa (WID),,2003,56.34
East Africa (WID),,2004,55.97
East Africa (WID),,2005,55.8
East Africa (WID),,2006,55.95
East Africa (WID),,2007,55.84
East Africa (WID),,2008,55.55
East Africa (WID),,2009,55.23
